"ID_ITEM","PRODUCT","CATEGORY"
"11471","ITEM 11471","OTHERS"
"11472","ITEM 11472","OTHERS"
"11473","ITEM 11473","OTHERS"
"11474","ITEM 11474","OTHERS"
"11475","ITEM 11475","OTHERS"
"11476","ITEM 11476","OTHERS"
"11477","ITEM 11477","OTHERS"
"11478","ITEM 11478","OTHERS"
"11479","ITEM 11479","ELECTRONICS"
"11480","ITEM 11480","OTHERS"
"11481","ITEM 11481","OTHERS"
"15025","ITEM 15025","HEALTH"
"15027","ITEM 15027","HEALTH"
"15029","ITEM 15029","HOME"
"15032","ITEM 15032","KITCHEN"
"15033","ITEM 15033","OTHERS"
"11137","ITEM 11137","OTHERS"
"11138","ITEM 11138","OTHERS"
"11140","ITEM 11140","OTHERS"
"11141","ITEM 11141","HOME"
"11142","ITEM 11142","ELECTRONICS"
"11143","ITEM 11143","OTHERS"
"11144","ITEM 11144","ELECTRONICS"
"11145","ITEM 11145","KITCHEN"
"11146","ITEM 11146","ELECTRONICS"
"11147","ITEM 11147","BEAUTY"
"11148","ITEM 11148","BEAUTY"
"11149","ITEM 11149","HOME"
"11150","ITEM 11150","HOME"
"11151","ITEM 11151","ELECTRONICS"
"11152","ITEM 11152","HOME"
"11153","ITEM 11153","HOME"
"11154","ITEM 11154","HOME"
"11155","ITEM 11155","HOME"
"11156","ITEM 11156","KITCHEN"
"11157","ITEM 11157","HOME"
"11158","ITEM 11158","HOME"
"11159","ITEM 11159","HOME"
"15034","ITEM 15034","OTHERS"
"15035","ITEM 15035","KITCHEN"
"15220","ITEM 15220","HOME"
"15289","ITEM 15289","OTHERS"
"15326","ITEM 15326","OTHERS"
"11160","ITEM 11160","HOME"
"11162","ITEM 11162","OTHERS"
"11163","ITEM 11163","OTHERS"
"11164","ITEM 11164","HOME"
"11165","ITEM 11165","SPORTS"
"11166","ITEM 11166","OTHERS"
"11167","ITEM 11167","KITCHEN"
"11168","ITEM 11168","OTHERS"
"11169","ITEM 11169","OTHERS"
"11170","ITEM 11170","OTHERS"
"11171","ITEM 11171","OTHERS"
"11172","ITEM 11172","OTHERS"
"11173","ITEM 11173","OTHERS"
"11174","ITEM 11174","OTHERS"
"11175","ITEM 11175","OTHERS"
"11176","ITEM 11176","OTHERS"
"11177","ITEM 11177","OTHERS"
"11178","ITEM 11178","KITCHEN"
"11179","ITEM 11179","OTHERS"
"11180","ITEM 11180","OTHERS"
"11181","ITEM 11181","OTHERS"
"11182","ITEM 11182","OTHERS"
"15327","ITEM 15327","OTHERS"
"15344","ITEM 15344","OTHERS"
"15345","ITEM 15345","OTHERS"
"11183","ITEM 11183","OTHERS"
"11184","ITEM 11184","OTHERS"
"11185","ITEM 11185","OTHERS"
"11186","ITEM 11186","OTHERS"
"11187","ITEM 11187","OTHERS"
"11188","ITEM 11188","OTHERS"
"11189","ITEM 11189","KITCHEN"
"11191","ITEM 11191","OTHERS"
"11192","ITEM 11192","OTHERS"
"11193","ITEM 11193","OTHERS"
"11194","ITEM 11194","OTHERS"
"11195","ITEM 11195","OTHERS"
"11196","ITEM 11196","OTHERS"
"11197","ITEM 11197","OTHERS"
"11198","ITEM 11198","OTHERS"
"11199","ITEM 11199","OTHERS"
"11200","ITEM 11200","KITCHEN"
"11201","ITEM 11201","OTHERS"
"11202","ITEM 11202","OTHERS"
"11203","ITEM 11203","OTHERS"
"11204","ITEM 11204","OTHERS"
"11205","ITEM 11205","OTHERS"
"11206","ITEM 11206","OTHERS"
"11207","ITEM 11207","OTHERS"
"11208","ITEM 11208","OTHERS"
"11209","ITEM 11209","OTHERS"
"11210","ITEM 11210","OTHERS"
"11211","ITEM 11211","BEAUTY"
"11212","ITEM 11212","HOME"
"11213","ITEM 11213","KITCHEN"
"11215","ITEM 11215","OTHERS"
"11216","ITEM 11216","OTHERS"
"11217","ITEM 11217","OTHERS"
"11218","ITEM 11218","OTHERS"
"11219","ITEM 11219","OTHERS"
"11220","ITEM 11220","ELECTRONICS"
"11221","ITEM 11221","KITCHEN"
"11222","ITEM 11222","KITCHEN"
"11223","ITEM 11223","KITCHEN"
"11224","ITEM 11224","KITCHEN"
"11225","ITEM 11225","OTHERS"
"11226","ITEM 11226","OTHERS"
"11227","ITEM 11227","OTHERS"
"11228","ITEM 11228","OTHERS"
"11229","ITEM 11229","OTHERS"
"11230","ITEM 11230","OTHERS"
"11231","ITEM 11231","OTHERS"
"11232","ITEM 11232","OTHERS"
"11233","ITEM 11233","OTHERS"
"11234","ITEM 11234","HOME"
"11235","ITEM 11235","KITCHEN"
"11236","ITEM 11236","OTHERS"
"11237","ITEM 11237","ELECTRONICS"
"11238","ITEM 11238","ELECTRONICS"
"11239","ITEM 11239","OTHERS"
"11240","ITEM 11240","OTHERS"
"11241","ITEM 11241","OTHERS"
"11242","ITEM 11242","OTHERS"
"11243","ITEM 11243","OTHERS"
"11244","ITEM 11244","BEAUTY"
"11245","ITEM 11245","ELECTRONICS"
"11246","ITEM 11246","KITCHEN"
"11248","ITEM 11248","HOME"
"11249","ITEM 11249","OTHERS"
"11250","ITEM 11250","OTHERS"
"11251","ITEM 11251","OTHERS"
"15328","ITEM 15328","OTHERS"
"15329","ITEM 15329","OTHERS"
"15330","ITEM 15330","OTHERS"
"15331","ITEM 15331","OTHERS"
"11252","ITEM 11252","OTHERS"
"11253","ITEM 11253","OTHERS"
"11254","ITEM 11254","OTHERS"
"11255","ITEM 11255","OTHERS"
"11256","ITEM 11256","OTHERS"
"11257","ITEM 11257","KITCHEN"
"11258","ITEM 11258","OTHERS"
"11259","ITEM 11259","OTHERS"
"11260","ITEM 11260","OTHERS"
"11261","ITEM 11261","OTHERS"
"11262","ITEM 11262","OTHERS"
"11263","ITEM 11263","OTHERS"
"11264","ITEM 11264","OTHERS"
"11265","ITEM 11265","SPORTS"
"122414","ITEM 122414","HOME"
"11266","ITEM 11266","SPORTS"
"11267","ITEM 11267","SPORTS"
"11268","ITEM 11268","KITCHEN"
"11269","ITEM 11269","SPORTS"
"11270","ITEM 11270","OTHERS"
"11271","ITEM 11271","OTHERS"
"11272","ITEM 11272","OTHERS"
"11273","ITEM 11273","KITCHEN"
"11274","ITEM 11274","OTHERS"
"15332","ITEM 15332","OTHERS"
"15333","ITEM 15333","OTHERS"
"15334","ITEM 15334","OTHERS"
"15335","ITEM 15335","OTHERS"
"15336","ITEM 15336","OTHERS"
"11275","ITEM 11275","OTHERS"
"11276","ITEM 11276","OTHERS"
"11277","ITEM 11277","OTHERS"
"11278","ITEM 11278","SPORTS"
"11279","ITEM 11279","KITCHEN"
"11280","ITEM 11280","SPORTS"
"11281","ITEM 11281","SPORTS"
"11282","ITEM 11282","SPORTS"
"11283","ITEM 11283","SPORTS"
"11284","ITEM 11284","SPORTS"
"11286","ITEM 11286","SPORTS"
"11287","ITEM 11287","SPORTS"
"11288","ITEM 11288","SPORTS"
"11289","ITEM 11289","OTHERS"
"11290","ITEM 11290","KITCHEN"
"11291","ITEM 11291","SPORTS"
"11292","ITEM 11292","OTHERS"
"11293","ITEM 11293","OTHERS"
"11294","ITEM 11294","OTHERS"
"11295","ITEM 11295","OTHERS"
"11296","ITEM 11296","OTHERS"
"11297","ITEM 11297","OTHERS"
"15337","ITEM 15337","OTHERS"
"15338","ITEM 15338","OTHERS"
"15339","ITEM 15339","OTHERS"
"15341","ITEM 15341","OTHERS"
"15342","ITEM 15342","OTHERS"
"11299","ITEM 11299","OTHERS"
"11300","ITEM 11300","OTHERS"
"11301","ITEM 11301","KITCHEN"
"11302","ITEM 11302","OTHERS"
"11303","ITEM 11303","OTHERS"
"11304","ITEM 11304","OTHERS"
"11305","ITEM 11305","OTHERS"
"11306","ITEM 11306","OTHERS"
"11308","ITEM 11308","OTHERS"
"11309","ITEM 11309","OTHERS"
"11310","ITEM 11310","OTHERS"
"11311","ITEM 11311","OTHERS"
"11312","ITEM 11312","KITCHEN"
"11313","ITEM 11313","OTHERS"
"11314","ITEM 11314","OTHERS"
"11315","ITEM 11315","OTHERS"
"11316","ITEM 11316","OTHERS"
"11317","ITEM 11317","OTHERS"
"11318","ITEM 11318","OTHERS"
"11319","ITEM 11319","OTHERS"
"11320","ITEM 11320","OTHERS"
"11322","ITEM 11322","OTHERS"
"11323","ITEM 11323","HOME"
"11324","ITEM 11324","KITCHEN"
"11325","ITEM 11325","OTHERS"
"11326","ITEM 11326","OTHERS"
"11327","ITEM 11327","OTHERS"
"11328","ITEM 11328","OTHERS"
"11329","ITEM 11329","OTHERS"
"11330","ITEM 11330","OTHERS"
"11331","ITEM 11331","OTHERS"
"11332","ITEM 11332","OTHERS"
"11333","ITEM 11333","OTHERS"
"11335","ITEM 11335","OTHERS"
"11336","ITEM 11336","OTHERS"
"11337","ITEM 11337","OTHERS"
"11338","ITEM 11338","OTHERS"
"11339","ITEM 11339","OTHERS"
"11340","ITEM 11340","OTHERS"
"11341","ITEM 11341","OTHERS"
"11342","ITEM 11342","OTHERS"
"11343","ITEM 11343","OTHERS"
"15321","ITEM 15321","OTHERS"
"15322","ITEM 15322","OTHERS"
"15323","ITEM 15323","OTHERS"
"15324","ITEM 15324","OTHERS"
"15325","ITEM 15325","OTHERS"
"11344","ITEM 11344","OTHERS"
"11345","ITEM 11345","OTHERS"
"11346","ITEM 11346","KITCHEN"
"11347","ITEM 11347","OTHERS"
"11348","ITEM 11348","OTHERS"
"11349","ITEM 11349","OTHERS"
"11350","ITEM 11350","OTHERS"
"11351","ITEM 11351","OTHERS"
"11352","ITEM 11352","OTHERS"
"11353","ITEM 11353","KITCHEN"
"11355","ITEM 11355","OTHERS"
"11356","ITEM 11356","OTHERS"
"11357","ITEM 11357","ELECTRONICS"
"11358","ITEM 11358","OTHERS"
"11359","ITEM 11359","OTHERS"
"11360","ITEM 11360","OTHERS"
"11361","ITEM 11361","OTHERS"
"11362","ITEM 11362","OTHERS"
"11363","ITEM 11363","OTHERS"
"11364","ITEM 11364","OTHERS"
"11365","ITEM 11365","OTHERS"
"11366","ITEM 11366","OTHERS"
"16812","ITEM 16812","OTHERS"
"122417","ITEM 122417","KITCHEN"
"16825","ITEM 16825","HOME"
"16826","ITEM 16826","SPORTS"
"16836","ITEM 16836","OTHERS"
"11367","ITEM 11367","OTHERS"
"11368","ITEM 11368","ELECTRONICS"
"11369","ITEM 11369","OTHERS"
"11370","ITEM 11370","OTHERS"
"11383","ITEM 11383","OTHERS"
"11371","ITEM 11371","KITCHEN"
"11372","ITEM 11372","OTHERS"
"11373","ITEM 11373","OTHERS"
"11374","ITEM 11374","OTHERS"
"11375","ITEM 11375","OTHERS"
"11376","ITEM 11376","OTHERS"
"11377","ITEM 11377","OTHERS"
"11379","ITEM 11379","KITCHEN"
"11380","ITEM 11380","OTHERS"
"11381","ITEM 11381","OTHERS"
"11382","ITEM 11382","OTHERS"
"11384","ITEM 11384","OTHERS"
"11385","ITEM 11385","SPORTS"
"11386","ITEM 11386","OTHERS"
"11387","ITEM 11387","OTHERS"
"11388","ITEM 11388","OTHERS"
"11389","ITEM 11389","OTHERS"
"11390","ITEM 11390","KITCHEN"
"11391","ITEM 11391","OTHERS"
"11392","ITEM 11392","OTHERS"
"11393","ITEM 11393","OTHERS"
"11394","ITEM 11394","OTHERS"
"11395","ITEM 11395","OTHERS"
"11396","ITEM 11396","OTHERS"
"11397","ITEM 11397","OTHERS"
"11398","ITEM 11398","OTHERS"
"11399","ITEM 11399","OTHERS"
"11400","ITEM 11400","OTHERS"
"11402","ITEM 11402","OTHERS"
"11403","ITEM 11403","OTHERS"
"11404","ITEM 11404","OTHERS"
"11405","ITEM 11405","OTHERS"
"11406","ITEM 11406","OTHERS"
"11407","ITEM 11407","OTHERS"
"11408","ITEM 11408","OTHERS"
"11409","ITEM 11409","OTHERS"
"11410","ITEM 11410","OTHERS"
"11411","ITEM 11411","OTHERS"
"11412","ITEM 11412","KITCHEN"
"11413","ITEM 11413","OTHERS"
"11414","ITEM 11414","OTHERS"
"11415","ITEM 11415","OTHERS"
"11416","ITEM 11416","OTHERS"
"11417","ITEM 11417","OTHERS"
"11418","ITEM 11418","OTHERS"
"11419","ITEM 11419","OTHERS"
"11420","ITEM 11420","OTHERS"
"11421","ITEM 11421","OTHERS"
"11422","ITEM 11422","OTHERS"
"11423","ITEM 11423","ELECTRONICS"
"11424","ITEM 11424","OTHERS"
"11425","ITEM 11425","OTHERS"
"11426","ITEM 11426","OTHERS"
"11427","ITEM 11427","OTHERS"
"11428","ITEM 11428","OTHERS"
"11429","ITEM 11429","OTHERS"
"11430","ITEM 11430","OTHERS"
"11431","ITEM 11431","OTHERS"
"11432","ITEM 11432","OTHERS"
"11433","ITEM 11433","OTHERS"
"11435","ITEM 11435","ELECTRONICS"
"15126","ITEM 15126","OTHERS"
"15127","ITEM 15127","OTHERS"
"15128","ITEM 15128","OTHERS"
"15129","ITEM 15129","OTHERS"
"11436","ITEM 11436","OTHERS"
"11437","ITEM 11437","OTHERS"
"11438","ITEM 11438","OTHERS"
"11439","ITEM 11439","OTHERS"
"11440","ITEM 11440","OTHERS"
"11441","ITEM 11441","OTHERS"
"11442","ITEM 11442","OTHERS"
"11443","ITEM 11443","OTHERS"
"11444","ITEM 11444","OTHERS"
"11445","ITEM 11445","OTHERS"
"11446","ITEM 11446","ELECTRONICS"
"11447","ITEM 11447","OTHERS"
"11448","ITEM 11448","OTHERS"
"11449","ITEM 11449","OTHERS"
"11450","ITEM 11450","OTHERS"
"11451","ITEM 11451","OTHERS"
"11452","ITEM 11452","OTHERS"
"11453","ITEM 11453","OTHERS"
"11454","ITEM 11454","OTHERS"
"11455","ITEM 11455","OTHERS"
"11456","ITEM 11456","OTHERS"
"11457","ITEM 11457","ELECTRONICS"
"11458","ITEM 11458","OTHERS"
"15021","ITEM 15021","KITCHEN"
"15022","ITEM 15022","KITCHEN"
"15023","ITEM 15023","HEALTH"
"15024","ITEM 15024","HEALTH"
"1768","ITEM 1768","HEALTH"
"1769","ITEM 1769","OTHERS"
"1770","ITEM 1770","OTHERS"
"1771","ITEM 1771","OTHERS"
"1772","ITEM 1772","OTHERS"
"1773","ITEM 1773","OTHERS"
"1774","ITEM 1774","OTHERS"
"1775","ITEM 1775","OTHERS"
"1776","ITEM 1776","OTHERS"
"1777","ITEM 1777","OTHERS"
"1778","ITEM 1778","OTHERS"
"1779","ITEM 1779","BEAUTY"
"1780","ITEM 1780","OTHERS"
"1781","ITEM 1781","OTHERS"
"1782","ITEM 1782","OTHERS"
"1783","ITEM 1783","OTHERS"
"1784","ITEM 1784","OTHERS"
"1785","ITEM 1785","OTHERS"
"1786","ITEM 1786","OTHERS"
"1787","ITEM 1787","OTHERS"
"1788","ITEM 1788","OTHERS"
"1789","ITEM 1789","OTHERS"
"1790","ITEM 1790","BEAUTY"
"15643","ITEM 15643","OTHERS"
"15644","ITEM 15644","OTHERS"
"15645","ITEM 15645","OTHERS"
"15646","ITEM 15646","OTHERS"
"1446","ITEM 1446","ELECTRONICS"
"1447","ITEM 1447","HOME"
"1448","ITEM 1448","HOME"
"1449","ITEM 1449","KITCHEN"
"1450","ITEM 1450","KITCHEN"
"1451","ITEM 1451","KITCHEN"
"1452","ITEM 1452","KITCHEN"
"1453","ITEM 1453","ELECTRONICS"
"1454","ITEM 1454","OTHERS"
"1455","ITEM 1455","OTHERS"
"1456","ITEM 1456","OTHERS"
"1457","ITEM 1457","ELECTRONICS"
"1458","ITEM 1458","OTHERS"
"1459","ITEM 1459","OTHERS"
"1460","ITEM 1460","OTHERS"
"1461","ITEM 1461","OTHERS"
"1462","ITEM 1462","OTHERS"
"1463","ITEM 1463","OTHERS"
"1464","ITEM 1464","OTHERS"
"1465","ITEM 1465","OTHERS"
"1466","ITEM 1466","OTHERS"
"1467","ITEM 1467","OTHERS"
"1468","ITEM 1468","ELECTRONICS"
"17016","ITEM 17016","HOME"
"17031","ITEM 17031","HOME"
"17033","ITEM 17033","OTHERS"
"17034","ITEM 17034","OTHERS"
"1469","ITEM 1469","OTHERS"
"1470","ITEM 1470","OTHERS"
"1471","ITEM 1471","OTHERS"
"1472","ITEM 1472","OTHERS"
"1473","ITEM 1473","OTHERS"
"1474","ITEM 1474","OTHERS"
"1475","ITEM 1475","OTHERS"
"1476","ITEM 1476","OTHERS"
"1477","ITEM 1477","OTHERS"
"1478","ITEM 1478","OTHERS"
"1479","ITEM 1479","ELECTRONICS"
"1481","ITEM 1481","OTHERS"
"1482","ITEM 1482","OTHERS"
"1483","ITEM 1483","OTHERS"
"1484","ITEM 1484","OTHERS"
"1485","ITEM 1485","OTHERS"
"1486","ITEM 1486","OTHERS"
"1487","ITEM 1487","OTHERS"
"1488","ITEM 1488","OTHERS"
"1489","ITEM 1489","OTHERS"
"1490","ITEM 1490","ELECTRONICS"
"1491","ITEM 1491","OTHERS"
"15346","ITEM 15346","OTHERS"
"15438","ITEM 15438","KITCHEN"
"15647","ITEM 15647","OTHERS"
"15651","ITEM 15651","OTHERS"
"1494","ITEM 1494","OTHERS"
"1492","ITEM 1492","OTHERS"
"1493","ITEM 1493","OTHERS"
"1495","ITEM 1495","OTHERS"
"1496","ITEM 1496","OTHERS"
"1497","ITEM 1497","OTHERS"
"1498","ITEM 1498","OTHERS"
"1499","ITEM 1499","OTHERS"
"1500","ITEM 1500","OTHERS"
"1501","ITEM 1501","ELECTRONICS"
"1502","ITEM 1502","OTHERS"
"1503","ITEM 1503","OTHERS"
"1504","ITEM 1504","OTHERS"
"1505","ITEM 1505","OTHERS"
"1506","ITEM 1506","OTHERS"
"1507","ITEM 1507","OTHERS"
"1509","ITEM 1509","OTHERS"
"1510","ITEM 1510","OTHERS"
"1512","ITEM 1512","ELECTRONICS"
"1513","ITEM 1513","OTHERS"
"1514","ITEM 1514","OTHERS"
"1515","ITEM 1515","OTHERS"
"1518","ITEM 1518","OTHERS"
"1519","ITEM 1519","OTHERS"
"1520","ITEM 1520","OTHERS"
"1521","ITEM 1521","OTHERS"
"1522","ITEM 1522","OTHERS"
"1524","ITEM 1524","HOME"
"1525","ITEM 1525","HOME"
"1526","ITEM 1526","HOME"
"122418","ITEM 122418","KITCHEN"
"122419","ITEM 122419","KITCHEN"
"122420","ITEM 122420","KITCHEN"
"122421","ITEM 122421","KITCHEN"
"1527","ITEM 1527","HOME"
"1529","ITEM 1529","HOME"
"1530","ITEM 1530","OTHERS"
"1531","ITEM 1531","OTHERS"
"1532","ITEM 1532","BEAUTY"
"1533","ITEM 1533","BEAUTY"
"1534","ITEM 1534","ELECTRONICS"
"1535","ITEM 1535","BEAUTY"
"1536","ITEM 1536","BEAUTY"
"1537","ITEM 1537","ELECTRONICS"
"15186","ITEM 15186","KITCHEN"
"15188","ITEM 15188","ELECTRONICS"
"122426","ITEM 122426","KITCHEN"
"122427","ITEM 122427","KITCHEN"
"15189","ITEM 15189","ELECTRONICS"
"15288","ITEM 15288","OTHERS"
"1538","ITEM 1538","ELECTRONICS"
"1539","ITEM 1539","ELECTRONICS"
"1540","ITEM 1540","ELECTRONICS"
"1541","ITEM 1541","OTHERS"
"1542","ITEM 1542","OTHERS"
"1543","ITEM 1543","ELECTRONICS"
"1544","ITEM 1544","BEAUTY"
"1545","ITEM 1545","HOME"
"1546","ITEM 1546","ELECTRONICS"
"1547","ITEM 1547","HEALTH"
"1548","ITEM 1548","OTHERS"
"1549","ITEM 1549","OTHERS"
"1550","ITEM 1550","OTHERS"
"1551","ITEM 1551","KITCHEN"
"1552","ITEM 1552","OTHERS"
"1553","ITEM 1553","HOME"
"1554","ITEM 1554","ELECTRONICS"
"1555","ITEM 1555","KITCHEN"
"1556","ITEM 1556","KITCHEN"
"1557","ITEM 1557","ELECTRONICS"
"1558","ITEM 1558","KITCHEN"
"1559","ITEM 1559","OTHERS"
"1560","ITEM 1560","OTHERS"
"15295","ITEM 15295","OTHERS"
"15296","ITEM 15296","OTHERS"
"15297","ITEM 15297","OTHERS"
"15610","ITEM 15610","HOME"
"1561","ITEM 1561","KITCHEN"
"1562","ITEM 1562","HOME"
"1563","ITEM 1563","ELECTRONICS"
"122422","ITEM 122422","KITCHEN"
"122424","ITEM 122424","KITCHEN"
"1564","ITEM 1564","ELECTRONICS"
"1565","ITEM 1565","OTHERS"
"1566","ITEM 1566","HOME"
"1567","ITEM 1567","HEALTH"
"1568","ITEM 1568","ELECTRONICS"
"1569","ITEM 1569","HOME"
"1570","ITEM 1570","KITCHEN"
"1571","ITEM 1571","OTHERS"
"1572","ITEM 1572","OTHERS"
"1573","ITEM 1573","OTHERS"
"1574","ITEM 1574","OTHERS"
"1575","ITEM 1575","OTHERS"
"1576","ITEM 1576","OTHERS"
"1577","ITEM 1577","OTHERS"
"1578","ITEM 1578","OTHERS"
"1579","ITEM 1579","ELECTRONICS"
"1580","ITEM 1580","OTHERS"
"1581","ITEM 1581","OTHERS"
"1582","ITEM 1582","OTHERS"
"1583","ITEM 1583","OTHERS"
"15084","ITEM 15084","OTHERS"
"15218","ITEM 15218","ELECTRONICS"
"15219","ITEM 15219","OTHERS"
"15628","ITEM 15628","HOME"
"15636","ITEM 15636","HEALTH"
"1586","ITEM 1586","OTHERS"
"1587","ITEM 1587","OTHERS"
"1584","ITEM 1584","OTHERS"
"1585","ITEM 1585","OTHERS"
"1588","ITEM 1588","OTHERS"
"1589","ITEM 1589","OTHERS"
"1590","ITEM 1590","ELECTRONICS"
"1591","ITEM 1591","OTHERS"
"1592","ITEM 1592","OTHERS"
"1593","ITEM 1593","HOME"
"1594","ITEM 1594","HOME"
"1595","ITEM 1595","OTHERS"
"1596","ITEM 1596","OTHERS"
"1597","ITEM 1597","OTHERS"
"1598","ITEM 1598","OTHERS"
"1599","ITEM 1599","OTHERS"
"1600","ITEM 1600","OTHERS"
"1601","ITEM 1601","ELECTRONICS"
"1602","ITEM 1602","OTHERS"
"1603","ITEM 1603","OTHERS"
"1604","ITEM 1604","OTHERS"
"1605","ITEM 1605","OTHERS"
"1606","ITEM 1606","OTHERS"
"15637","ITEM 15637","HOME"
"15638","ITEM 15638","ELECTRONICS"
"15639","ITEM 15639","OTHERS"
"15640","ITEM 15640","OTHERS"
"15697","ITEM 15697","BEAUTY"
"1607","ITEM 1607","OTHERS"
"1608","ITEM 1608","OTHERS"
"1609","ITEM 1609","OTHERS"
"1610","ITEM 1610","OTHERS"
"1611","ITEM 1611","OTHERS"
"1612","ITEM 1612","ELECTRONICS"
"1613","ITEM 1613","OTHERS"
"1614","ITEM 1614","OTHERS"
"1615","ITEM 1615","OTHERS"
"1616","ITEM 1616","OTHERS"
"1617","ITEM 1617","OTHERS"
"1618","ITEM 1618","OTHERS"
"1620","ITEM 1620","OTHERS"
"1621","ITEM 1621","OTHERS"
"1622","ITEM 1622","OTHERS"
"1623","ITEM 1623","ELECTRONICS"
"1624","ITEM 1624","OTHERS"
"1625","ITEM 1625","OTHERS"
"1626","ITEM 1626","OTHERS"
"1627","ITEM 1627","KITCHEN"
"1628","ITEM 1628","KITCHEN"
"1629","ITEM 1629","OTHERS"
"1630","ITEM 1630","OTHERS"
"1631","ITEM 1631","KITCHEN"
"1632","ITEM 1632","KITCHEN"
"1633","ITEM 1633","HOME"
"1634","ITEM 1634","ELECTRONICS"
"1635","ITEM 1635","OTHERS"
"1636","ITEM 1636","OTHERS"
"1637","ITEM 1637","KITCHEN"
"1638","ITEM 1638","HOME"
"1639","ITEM 1639","OTHERS"
"1640","ITEM 1640","KITCHEN"
"1641","ITEM 1641","OTHERS"
"1642","ITEM 1642","OTHERS"
"1643","ITEM 1643","OTHERS"
"1644","ITEM 1644","OTHERS"
"1645","ITEM 1645","ELECTRONICS"
"1646","ITEM 1646","OTHERS"
"1647","ITEM 1647","OTHERS"
"1648","ITEM 1648","OTHERS"
"1649","ITEM 1649","OTHERS"
"1650","ITEM 1650","OTHERS"
"1651","ITEM 1651","OTHERS"
"1652","ITEM 1652","OTHERS"
"16822","ITEM 16822","OTHERS"
"16823","ITEM 16823","OTHERS"
"16829","ITEM 16829","OTHERS"
"16830","ITEM 16830","HEALTH"
"1653","ITEM 1653","OTHERS"
"1654","ITEM 1654","OTHERS"
"1655","ITEM 1655","OTHERS"
"1656","ITEM 1656","ELECTRONICS"
"1657","ITEM 1657","HEALTH"
"1658","ITEM 1658","OTHERS"
"1659","ITEM 1659","OTHERS"
"1660","ITEM 1660","OTHERS"
"1661","ITEM 1661","OTHERS"
"1662","ITEM 1662","OTHERS"
"1663","ITEM 1663","OTHERS"
"1664","ITEM 1664","OTHERS"
"1665","ITEM 1665","OTHERS"
"1666","ITEM 1666","OTHERS"
"1667","ITEM 1667","OTHERS"
"1668","ITEM 1668","HEALTH"
"1670","ITEM 1670","HOME"
"1671","ITEM 1671","OTHERS"
"1672","ITEM 1672","OTHERS"
"1673","ITEM 1673","OTHERS"
"1674","ITEM 1674","OTHERS"
"1675","ITEM 1675","OTHERS"
"15145","ITEM 15145","ELECTRONICS"
"15146","ITEM 15146","ELECTRONICS"
"15147","ITEM 15147","OTHERS"
"15148","ITEM 15148","HEALTH"
"1676","ITEM 1676","ELECTRONICS"
"1677","ITEM 1677","ELECTRONICS"
"1678","ITEM 1678","BEAUTY"
"1679","ITEM 1679","HOME"
"1680","ITEM 1680","BEAUTY"
"1681","ITEM 1681","ELECTRONICS"
"1682","ITEM 1682","ELECTRONICS"
"1683","ITEM 1683","OTHERS"
"1684","ITEM 1684","OTHERS"
"1685","ITEM 1685","OTHERS"
"1686","ITEM 1686","ELECTRONICS"
"1687","ITEM 1687","OTHERS"
"1688","ITEM 1688","OTHERS"
"1689","ITEM 1689","OTHERS"
"1690","ITEM 1690","BEAUTY"
"1691","ITEM 1691","OTHERS"
"1692","ITEM 1692","OTHERS"
"1693","ITEM 1693","OTHERS"
"1694","ITEM 1694","OTHERS"
"1695","ITEM 1695","OTHERS"
"1696","ITEM 1696","OTHERS"
"1697","ITEM 1697","OTHERS"
"15149","ITEM 15149","KITCHEN"
"15150","ITEM 15150","KITCHEN"
"15151","ITEM 15151","KITCHEN"
"15152","ITEM 15152","HOME"
"15400","ITEM 15400","OTHERS"
"1699","ITEM 1699","OTHERS"
"1700","ITEM 1700","OTHERS"
"1701","ITEM 1701","HEALTH"
"1702","ITEM 1702","OTHERS"
"1703","ITEM 1703","OTHERS"
"1704","ITEM 1704","ELECTRONICS"
"1705","ITEM 1705","OTHERS"
"1706","ITEM 1706","OTHERS"
"1707","ITEM 1707","OTHERS"
"1708","ITEM 1708","OTHERS"
"1709","ITEM 1709","SPORTS"
"1710","ITEM 1710","HEALTH"
"1711","ITEM 1711","OTHERS"
"1712","ITEM 1712","OTHERS"
"1713","ITEM 1713","OTHERS"
"1714","ITEM 1714","OTHERS"
"1715","ITEM 1715","OTHERS"
"1716","ITEM 1716","OTHERS"
"1718","ITEM 1718","OTHERS"
"1719","ITEM 1719","OTHERS"
"1720","ITEM 1720","OTHERS"
"1721","ITEM 1721","OTHERS"
"15185","ITEM 15185","OTHERS"
"15417","ITEM 15417","ELECTRONICS"
"15418","ITEM 15418","ELECTRONICS"
"15419","ITEM 15419","ELECTRONICS"
"15549","ITEM 15549","HOME"
"1722","ITEM 1722","OTHERS"
"1723","ITEM 1723","HEALTH"
"1724","ITEM 1724","OTHERS"
"1725","ITEM 1725","OTHERS"
"1726","ITEM 1726","OTHERS"
"1727","ITEM 1727","OTHERS"
"1728","ITEM 1728","OTHERS"
"1729","ITEM 1729","OTHERS"
"1730","ITEM 1730","OTHERS"
"1731","ITEM 1731","OTHERS"
"1732","ITEM 1732","OTHERS"
"1733","ITEM 1733","OTHERS"
"1734","ITEM 1734","BEAUTY"
"1735","ITEM 1735","OTHERS"
"1736","ITEM 1736","OTHERS"
"1737","ITEM 1737","OTHERS"
"1738","ITEM 1738","ELECTRONICS"
